PycityLayers Index,Street_no,Postal_Code,Error_Code,Price,Consumption,City ID,Address,index,ID_UEV,tract,street_name
26835,4354,H2J 2R1,0,"1,750",17120,501830554,4354 rue Berri Montréal QC H2J 2R1,,,,
15759,4394,H2J 3M4,0,910,8850,502853282,4394 rue Chambord Montréal QC H2J 3M4,,,,
20170,4822,H2J 3G9,0,"2,570",25050,502362017,4822 av Christophe-Colomb Montréal QC H2J 3G9,,,,
16855,4411,H2J 3C9,0,640,5520,501059486,4411 rue Boyer Montréal QC H2J 3C9,,,,
20050,4545,H2J 3S6,0,"2,130",20670,501222641,4545 rue Garnier Montréal QC H2J 3S6,,,,
6672,4332,H2J 2M8,0,"1,470",14870,501049626,4332 rue Rivard Montréal QC H2J 2M8,,,,
207448,4564,H2J 3E4,0,"1,050",10370,501987551,1-4564 rue Boyer Montréal QC H2J 3E4,,,,
207448,4564,H2J 3E4,0,"1,230",12310,501987557,2-4564 rue Boyer Montréal QC H2J 3E4,,,,
207448,4564,H2J 3E4,0,590,5350,501987560,3-4564 rue Boyer Montréal QC H2J 3E4,,,,
207448,4564,H2J 3E4,0,730,7180,501987570,4-4564 rue Boyer Montréal QC H2J 3E4,,,,
207448,4564,H2J 3E4,0,"1,010",10360,501987578,5-4564 rue Boyer Montréal QC H2J 3E4,,,,
207448,4564,H2J 3E4,0,490,4000,501987581,6-4564 rue Boyer Montréal QC H2J 3E4,,,,
5205,4143,H2L 4J1,0,"2,110",20890,502261218,4143 rue Rivard Montréal QC H2L 4J1,,,,
4789,4283,H2J 2M7,0,"1,260",12810,503071424,4283 rue Rivard Montréal QC H2J 2M7,,,,
23774,1840,H2H 1J1,0,"1,540",15350,502346506,1-1840 av du Mont-Royal E Montréal QC H2H 1J1,,,,
23774,1840,H2H 1J1,0,"1,450",14800,502841797,2-1840 av du Mont-Royal E Montréal QC H2H 1J1,,,,
24455,4248,H2J 3T6,0,"2,650",25090,501062013,4248 rue Fabre Montréal QC H2J 3T6,24455.0,1121311.0,147.0,rue Fabre  (MTL)
23661,4443,H2J 3X7,0,"2,060",19960,500792961,4443 rue Marquette Montréal QC H2J 3X7,,,,
2915,1573,H2J 1S3,0,"1,380",14450,501045656,1573 rue Gilford Montréal QC H2J 1S3,,,,
20169,4814,H2J 3G9,0,"1,330",13530,502362009,4814 av Christophe-Colomb Montréal QC H2J 3G9,,,,
137282,950,H2J 4C9,0,"1,280",13100,500370850,1-950 rue Marie-Anne E Montréal QC H2J 4C9,,,,
137282,950,H2J 4C9,0,"1,160",12770,502547634,2-950 rue Marie-Anne E Montréal QC H2J 4C9,,,,
137282,950,H2J 4C9,0,900,9260,502262302,3-950 rue Marie-Anne E Montréal QC H2J 4C9,,,,
137282,950,H2J 4C9,0,860,8860,501298477,4-950 rue Marie-Anne E Montréal QC H2J 4C9,,,,
137282,950,H2J 4C9,0,480,3940,500722137,950 rue Marie-Anne E Montréal QC H2J 4C9,,,,
19402,4693,H2J 2T4,0,"1,430",14280,501405875,4693 rue Pontiac Montréal QC H2J 2T4,,,,
24549,4313,H2J 2M7,0,620,5800,503071245,4313 rue Rivard Montréal QC H2J 2M7,,,,
210941,4614,H2J 3P7,0,"1,100",11440,500471300,4614 rue de Lanaudière Montréal QC H2J 3P7,,,,
1425,1599,H2J 2C9,0,760,7660,500962095,1599 rue Marie-Anne E Montréal QC H2J 2C9,,,,
23185,4368,H2J 3M4,0,"2,310",23090,502853231,4368 rue Chambord Montréal QC H2J 3M4,,,,
52423,4240,H2J 2M8,0,900,9000,503072368,4240 rue Rivard Montréal QC H2J 2M8,,,,
18435,4370,H2J 3G5,0,"3,850",35960,501058104,4370 av Christophe-Colomb Montréal QC H2J 3G5,,,,
212771,4389,H2J 3J2,0,900,9040,502258037,4389 rue de la Roche Montréal QC H2J 3J2,,,,
18876,4296,H2J 3G3,0,"1,210",12880,501057465,4296 av Christophe-Colomb Montréal QC H2J 3G3,,,,
16487,4739,H2J 2X6,0,"2,220",21610,500130147,4739 rue Saint-Hubert Montréal QC H2J 2X6,,,,
54248,4373,H2J 2R2,0,"1,150",12140,503063366,4373 rue Berri Montréal QC H2J 2R2,,,,
22572,4688,H2H 1Y3,0,850,8570,500088804,4688 rue Chabot Montréal QC H2H 1Y3,,,,
186519,4622,H2H 1V3,0,260,930,503475911,4622 av Papineau Montréal QC H2H 1V3,,,,
22021,4393,H2H 1Z6,0,740,7370,500340235,4393 rue de Bordeaux Montréal QC H2H 1Z6,,,,
18873,4587,H2J 3B7,0,600,5540,500312076,4587 rue de Mentana Montréal QC H2J 3B7,,,,
25577,4134,H2L 3M8,0,520,4430,501443489,4134 av du Parc-Lafontaine Montréal QC H2L 3M8,25577.0,1124573.0,142.0,avenue du Parc-La Fontaine  (MTL)
246630,4439,H2H 1Z6,0,"1,910",18610,500340124,4439 rue de Bordeaux Montréal QC H2H 1Z6,,,,
19345,1205,H2J 2J8,0,"1,420",13990,502589405,1205 rue Rachel E Montréal QC H2J 2J8,19345.0,1017394.0,146.0,rue Rachel Est  (MTL)
22775,4061,H2L 4H4,0,"1,480",14630,500796200,4061 rue Berri Montréal QC H2L 4H4,,,,
20894,1266,H2J 1L8,0,"1,630",16330,502250588,1-1266 boul Saint-Joseph E Montréal QC H2J 1L8,,,,
20894,1266,H2J 1L8,0,480,3890,502250583,2-1266 boul Saint-Joseph E Montréal QC H2J 1L8,,,,
15150,4612,H2J 3M7,0,"1,720",16940,502674604,4612 rue Chambord Montréal QC H2J 3M7,,,,
17003,4305,H2J 3C8,0,"1,490",15110,502416332,4305 rue Boyer Montréal QC H2J 3C8,,,,
151337,4626,H2H 2B5,0,"2,820",27110,500133672,4626 av de Lorimier Montréal QC H2H 2B5,,,,
20504,4568,H2H 1X1,0,"1,840",18350,500085687,4568 rue Cartier Montréal QC H2H 1X1,,,,
22123,4855,H2J 3S8,0,"1,530",15460,503294247,4855 rue Garnier Montréal QC H2J 3S8,,,,
19166,4372,H2J 3M4,0,"1,220",12200,502853246,4372 rue Chambord Montréal QC H2J 3M4,,,,
19938,4733,H2J 2T4,0,"1,290",12800,501405797,4733 rue Pontiac Montréal QC H2J 2T4,,,,
35435,4600,H2J 3J6,0,"1,440",14450,500844380,4600 rue de la Roche Montréal QC H2J 3J6,,,,
26525,4358,H2J 2T8,0,680,6610,503064220,4358 av de Chateaubriand Montréal QC H2J 2T8,,,,
162087,4551,H2J 3S6,0,"5,090",47580,501222636,4551 rue Garnier Montréal QC H2J 3S6,,,,
262160,4072,H2L 3S2,0,"1,850",17690,500963479,4072 rue de Mentana Montréal QC H2L 3S2,,,,
252734,4329,H2J 2P9,0,"2,210",21690,501828852,4329 rue Berri Montréal QC H2J 2P9,,,,
239552,4064,H2L 4H3,0,400,2840,503979643,4064 rue Berri Montréal QC H2L 4H3,,,,
256759,4551,H2J 3Y3,0,"1,780",17560,501410649,4551 rue Marquette Montréal QC H2J 3Y3,,,,
19897,4530,H2J 2X3,0,"2,180",34970,503474924,4530 rue Saint-Hubert Montréal QC H2J 2X3,,,,
263280,4289,H2J 3N8,0,"1,810",17960,502707283,4289 rue de Lanaudière Montréal QC H2J 3N8,,,,
252376,4270,H2H 2B1,0,"2,350",30620,501294412,4270 av de Lorimier Montréal QC H2H 2B1,,,,
10282,4308,H2J 3M2,0,"1,440",14510,502853036,4308 rue Chambord Montréal QC H2J 3M2,10282.0,1017957.0,146.0,rue Chambord  (MTL)
195030,4553,H2J 3G7,0,"1,600",15770,502112564,4553 av Christophe-Colomb Montréal QC H2J 3G7,,,,
10978,842,H2J 1X1,0,670,6380,501446740,1-842 av du Mont-Royal E Montréal QC H2J 1X1,,,,
10978,842,H2J 1X1,0,"1,190",12080,501446747,2-842 av du Mont-Royal E Montréal QC H2J 1X1,,,,
211342,4160,H2L 3M8,0,830,8530,502588386,4160 av du Parc-Lafontaine Montréal QC H2L 3M8,,,,
274093,4147,H2L 4A7,0,"2,710",24870,502040262,4147 rue Saint-Hubert Montréal QC H2L 4A7,,,,
221358,4265,H2J 3T5,0,"1,730",17070,501063256,4265 rue Fabre Montréal QC H2J 3T5,,,,
209378,4675,H2J 3J5,0,"2,400",23490,502353794,4675 rue de la Roche Montréal QC H2J 3J5,,,,
22874,4438,H2H 2B2,0,430,3250,502711128,4438 av de Lorimier Montréal QC H2H 2B2,,,,
264285,4400,H2J 2T8,0,"2,890",27790,501828505,4400 av de Chateaubriand Montréal QC H2J 2T8,,,,
18146,4156,H2L 3M8,0,"1,520",15000,502588370,4156 av du Parc-Lafontaine Montréal QC H2L 3M8,18146.0,1017370.0,142.0,avenue du Parc-La Fontaine  (MTL)
18877,4618,H2J 3Y4,0,640,6000,503404602,4618 rue Marquette Montréal QC H2J 3Y4,,,,
225691,4268,H2J 2W7,0,"1,900",18240,503062009,4268 rue Saint-Hubert Montréal QC H2J 2W7,,,,
177025,1495,H2J 2K3,0,"1,380",14120,501061352,1495 rue Rachel E Montréal QC H2J 2K3,177025.0,1033762.0,147.0,rue Rachel Est  (MTL)
236206,2014,H2H 1J6,0,"1,320",13070,502711391,2014 av du Mont-Royal E Montréal QC H2H 1J6,,,,
14860,4400,H2J 2M9,0,"2,650",26490,501049869,4400 rue Rivard Montréal QC H2J 2M9,,,,
255242,4675,H2J 3M8,0,910,9560,502675867,4675 rue Chambord Montréal QC H2J 3M8,,,,
24674,4676,H2J 3G6,0,"2,050",20130,502110651,4676 av Christophe-Colomb Montréal QC H2J 3G6,,,,
15403,1327,H2J 2C3,0,"1,530",15440,500339105,1327 rue Marie-Anne E Montréal QC H2J 2C3,,,,
283148,4563,H2J 3S6,0,"2,240",21830,501222572,4563 rue Garnier Montréal QC H2J 3S6,,,,
273694,4354,H2J 2M9,0,"2,300",22520,504422259,4354 rue Rivard Montréal QC H2J 2M9,,,,
209947,4389,H2J 3C9,0,"1,040",10730,501060047,4389 rue Boyer Montréal QC H2J 3C9,,,,
22621,4680,H2J 3B9,0,"1,400",13720,500310490,4680 rue de Mentana Montréal QC H2J 3B9,,,,
177479,4094,H2L 4A8,0,730,7250,500796476,4094 rue Saint-Hubert Montréal QC H2L 4A8,,,,
12050,4448,H2J 3G5,0,"1,280",13260,501058411,4448 av Christophe-Colomb Montréal QC H2J 3G5,,,,
251462,4575,H2J 2X4,0,"1,680",17430,500130348,4575 rue Saint-Hubert Montréal QC H2J 2X4,,,,
26225,4296,H2J 3C7,0,970,10060,502418018,4296 rue Boyer Montréal QC H2J 3C7,,,,
13666,4090,H2L 4B4,0,650,6120,500796262,4090 av de Chateaubriand Montréal QC H2L 4B4,,,,
24133,4753,H2J 2T4,0,660,6330,501405738,4753 rue Pontiac Montréal QC H2J 2T4,,,,
24133,4753,H2J 2T4,0,350,2180,500072037,1P-4753 rue Pontiac Montréal QC H2J 2T4,,,,
24133,4753,H2J 2T4,0,450,3490,502858755,2P-4753 rue Pontiac Montréal QC H2J 2T4,,,,
24133,4753,H2J 2T4,0,400,2890,502706505,3P-4753 rue Pontiac Montréal QC H2J 2T4,,,,
24133,4753,H2J 2T4,0,450,3460,500993090,4P-4753 rue Pontiac Montréal QC H2J 2T4,,,,
24133,4753,H2J 2T4,0,260,980,500964918,5P-4753 rue Pontiac Montréal QC H2J 2T4,,,,
24133,4753,H2J 2T4,0,270,1040,501323746,6P-4753 rue Pontiac Montréal QC H2J 2T4,,,,
24133,4753,H2J 2T4,0,390,2690,502120616,7P-4753 rue Pontiac Montréal QC H2J 2T4,,,,
24133,4753,H2J 2T4,0,360,2270,501100263,8P-4753 rue Pontiac Montréal QC H2J 2T4,,,,
22669,4597,H2J 3Y3,0,660,6320,501410503,4597 rue Marquette Montréal QC H2J 3Y3,,,,
23688,4690,H2J 2V5,0,"2,520",24680,501407720,4690 rue Resther Montréal QC H2J 2V5,,,,
10644,4255,H2J 3B1,0,"1,560",15570,501287878,4255 rue de Mentana Montréal QC H2J 3B1,,,,
18427,4270,H2J 3B2,0,950,9770,501288971,4270 rue de Mentana Montréal QC H2J 3B2,,,,
21850,4486,H2J 3S2,0,"1,120",11340,502370600,4486 rue Garnier Montréal QC H2J 3S2,,,,
23052,967,H2J 1P5,0,"2,980",28480,501988809,967 rue Gilford Montréal QC H2J 1P5,,,,
192140,4532,H2J 3Y4,0,"2,750",27310,503403831,4532 rue Marquette Montréal QC H2J 3Y4,,,,
23625,1694,H2J 2E1,0,"1,240",13060,502856241,1694 rue Marie-Anne E Montréal QC H2J 2E1,23625.0,1033885.0,147.0,rue Marie-Anne Est  (MTL)
256195,4572,H2J 3M7,0,"1,030",10820,502673953,4572 rue Chambord Montréal QC H2J 3M7,,,,
23418,4522,H2H 2A1,0,"1,100",11150,500969598,4522 rue de Bordeaux Montréal QC H2H 2A1,,,,
11468,4068,H2L 4H9,0,540,4690,502260188,4068 rue Rivard Montréal QC H2L 4H9,,,,
23649,4281,H2J 3T5,0,"1,810",18040,501063174,4281 rue Fabre Montréal QC H2J 3T5,23649.0,1029994.0,147.0,rue Fabre  (MTL)
22964,4244,H2J 3X1,0,"1,440",14160,502419389,4244 rue Marquette Montréal QC H2J 3X1,22964.0,1030024.0,147.0,rue Marquette  (MTL)
23317,4272,H2J 3B2,0,"1,260",12800,501288976,4272 rue de Mentana Montréal QC H2J 3B2,,,,
10678,4230,H2J 3H9,0,"1,640",16340,500959365,4230 rue de la Roche Montréal QC H2J 3H9,10678.0,1017594.0,146.0,rue De La Roche  (MTL)
20814,4663,H2J 2R6,0,520,4450,503402829,4663 rue Berri Montréal QC H2J 2R6,,,,
207974,4687,H2J 2T4,0,"1,440",14750,501405877,4687 rue Pontiac Montréal QC H2J 2T4,,,,
17275,810,H2J 1X1,0,"1,720",17540,501446924,810 av du Mont-Royal E Montréal QC H2J 1X1,,,,
160725,4460,H2J 3X6,0,700,6870,500794057,4460 rue Marquette Montréal QC H2J 3X6,,,,
160725,4460,H2J 3X6,0,380,2550,500794059,1-4460 rue Marquette Montréal QC H2J 3X6,,,,
160725,4460,H2J 3X6,0,260,940,500794067,2-4460 rue Marquette Montréal QC H2J 3X6,,,,
160725,4460,H2J 3X6,0,310,1660,500794073,3-4460 rue Marquette Montréal QC H2J 3X6,,,,
234771,4875,H2H 1V7,0,"1,090",11180,503059136,4875 av Papineau Montréal QC H2H 1V7,,,,
25508,4266,H2J 3R5,0,"1,100",11110,502368510,4266 rue Garnier Montréal QC H2J 3R5,25508.0,1105830.0,147.0,rue Garnier  (MTL)
18300,4567,H2J 2L4,0,290,1310,501220194,5-4567 rue Saint-Denis Montréal QC H2J 2L4,,,,
18300,4567,H2J 2L4,0,460,3600,501220188,7-4567 rue Saint-Denis Montréal QC H2J 2L4,,,,
165380,4406,H2J 3V3,0,960,9870,502584596,4406 rue Fabre Montréal QC H2J 3V3,,,,
17758,4107,H2L 4J1,0,"1,230",12390,502261279,4107 rue Rivard Montréal QC H2L 4J1,,,,
22824,1316,H2J 1R5,0,"1,500",15070,502675634,1316 rue Gilford Montréal QC H2J 1R5,,,,
145229,4293,H2J 2W6,0,"1,950",19170,501448884,4293 rue Saint-Hubert Montréal QC H2J 2W6,,,,
145229,4293,H2J 2W6,0,940,9200,501938435,4293 rue Saint-Hubert Montréal QC H2J 2W6,,,,
16870,4821,H2J 3J8,0,660,6350,500788836,4821 rue de la Roche Montréal QC H2J 3J8,,,,
158653,4416,H2J 3S2,0,"1,330",13870,502369787,4416 rue Garnier Montréal QC H2J 3S2,,,,
259274,4680,H2J 3M7,0,840,8600,502674827,4680 rue Chambord Montréal QC H2J 3M7,,,,
15734,4243,H2J 3K6,0,"1,880",18960,500689657,4243 rue de Brébeuf Montréal QC H2J 3K6,15734.0,1017915.0,146.0,rue De Brébeuf  (MTL)
195113,926,H2J 1V3,0,"1,400",14000,501781306,926 rue de Bienville Montréal QC H2J 1V3,,,,
22207,4315,H2J 3W8,0,930,9440,502420260,4315 rue Marquette Montréal QC H2J 3W8,22207.0,1030517.0,147.0,rue Marquette  (MTL)
62886,4716,H2H 1X1,0,510,4260,500085979,4716 rue Cartier Montréal QC H2H 1X1,,,,
240727,4250,H2J 3N9,0,"2,010",19930,500337358,4250 rue de Lanaudière Montréal QC H2J 3N9,,,,
22315,1825,H2H 1M2,0,"1,850",18260,502856110,1825 rue Marie-Anne E Montréal QC H2H 1M2,,,,
167273,4268,H2J 3H9,0,"2,050",20250,500959493,4268 rue de la Roche Montréal QC H2J 3H9,,,,
21035,921,H2J 1P3,0,"2,140",20640,500311274,921 rue Gilford Montréal QC H2J 1P3,,,,
23031,4828,H2H 2A3,0,"1,690",16520,502874923,4828 rue de Bordeaux Montréal QC H2H 2A3,,,,
208950,1256,H2J 1L8,0,"2,250",22090,502250609,1256 boul Saint-Joseph E Montréal QC H2J 1L8,,,,
81779,4445,H2J 3J2,0,"1,080",11290,503451040,4445 rue de la Roche Montréal QC H2J 3J2,,,,
274436,4535,H2H 1W9,0,"1,070",11130,500087599,4535 rue Cartier Montréal QC H2H 1W9,,,,
22660,4707,H2J 3G7,0,860,9040,502110788,4707 av Christophe-Colomb Montréal QC H2J 3G7,,,,
108545,1222,H2J 1L6,0,"1,180",10770,500788615,1222 boul Saint-Joseph E Montréal QC H2J 1L6,,,,
22752,4613,H2J 3M8,0,260,920,502676609,4613 rue Chambord Montréal QC H2J 3M8,,,,
283420,4593,H2J 3V7,0,"1,740",17610,503403443,4593 rue Fabre Montréal QC H2J 3V7,,,,
264395,4430,H2J 3K9,0,"1,180",11930,502256930,4430 rue de Brébeuf Montréal QC H2J 3K9,,,,
11335,4393,H2J 2Z5,0,"1,070",10980,501291542,4393 rue Saint-André Montréal QC H2J 2Z5,,,,
281843,4221,H2J 2M7,0,"2,460",24150,503072135,4221 rue Rivard Montréal QC H2J 2M7,,,,
16204,4723,H2J 2Z9,0,"1,470",14470,501779419,4723 rue Saint-André Montréal QC H2J 2Z9,,,,
181971,1677,H2J 2E2,0,"1,810",17520,502856479,1677 rue Marie-Anne E Montréal QC H2J 2E2,,,,
19603,770,H2J 1T7,0,"1,030",10340,503475073,770 rue de Bienville Montréal QC H2J 1T7,,,,
249710,4534,H2H 1X1,0,"1,700",17470,500085588,4534 rue Cartier Montréal QC H2H 1X1,,,,
20422,4850,H2J 3G9,0,"1,030",10960,502362146,4850 av Christophe-Colomb Montréal QC H2J 3G9,,,,
21806,4845,H2J 3W1,0,"2,280",22040,503246857,4845 rue Fabre Montréal QC H2J 3W1,,,,
24610,4430,H2H 1W5,0,"1,140",12040,502855157,4430 rue Cartier Montréal QC H2H 1W5,,,,
16763,4750,H2J 3B9,0,"3,510",33390,500311120,4750 rue de Mentana Montréal QC H2J 3B9,,,,
18891,4529,H2J 3G7,0,"1,050",10810,502112685,4529 av Christophe-Colomb Montréal QC H2J 3G7,,,,
20536,4645,H2J 3E5,0,"1,200",12040,500708738,4645 rue Boyer Montréal QC H2J 3E5,,,,
15082,4561,H2H 1Z9,0,"1,580",16000,500132144,4561 rue de Bordeaux Montréal QC H2H 1Z9,,,,
23858,4374,H2J 2R1,0,"1,190",12360,501830660,4374 rue Berri Montréal QC H2J 2R1,,,,
21015,4562,H2J 2V3,0,670,6480,501406993,4562 rue Resther Montréal QC H2J 2V3,,,,
19705,4261,H2J 3N8,0,820,8480,502707363,4261 rue de Lanaudière Montréal QC H2J 3N8,19705.0,1028871.0,147.0,rue De Lanaudière  (MTL)
16653,4337,H2J 3G2,0,"1,920",19180,502582851,4337 av Christophe-Colomb Montréal QC H2J 3G2,,,,
20705,4264,H2J 3C7,0,"3,030",29140,502417321,4264 rue Boyer Montréal QC H2J 3C7,,,,
22632,4665,H2J 2X6,0,"2,480",24230,500130321,4665 rue Saint-Hubert Montréal QC H2J 2X6,,,,
231589,4620,H2J 3G6,0,"2,360",22230,502109914,4620 av Christophe-Colomb Montréal QC H2J 3G6,,,,
253996,4632,H2J 3V6,0,"3,120",30320,501224324,4632 rue Fabre Montréal QC H2J 3V6,,,,
20877,4527,H2J 2Z8,0,"1,580",15520,501780348,4527 rue Saint-André Montréal QC H2J 2Z8,,,,
22796,4296,H2J 3T6,0,950,9680,501062238,4296 rue Fabre Montréal QC H2J 3T6,22796.0,1029551.0,147.0,rue Fabre  (MTL)
22149,4308,H2J 3T6,0,"1,210",12340,501062291,4308 rue Fabre Montréal QC H2J 3T6,22149.0,1029557.0,147.0,rue Fabre  (MTL)
235976,4052,H2L 3M8,0,900,8580,500963999,1-4052 av du Parc-Lafontaine Montréal QC H2L 3M8,235976.0,1017340.0,142.0,avenue du Parc-La Fontaine  (MTL)
235976,4052,H2L 3M8,0,480,3950,500964507,2-4052 av du Parc-Lafontaine Montréal QC H2L 3M8,235976.0,1017340.0,142.0,avenue du Parc-La Fontaine  (MTL)
235976,4052,H2L 3M8,0,950,9060,500964511,3-4052 av du Parc-Lafontaine Montréal QC H2L 3M8,235976.0,1017340.0,142.0,avenue du Parc-La Fontaine  (MTL)
235976,4052,H2L 3M8,0,450,3440,500964514,4-4052 av du Parc-Lafontaine Montréal QC H2L 3M8,235976.0,1017340.0,142.0,avenue du Parc-La Fontaine  (MTL)
12365,4109,H2L 4H4,0,"1,260",12510,500796130,4109 rue Berri Montréal QC H2L 4H4,,,,
217588,4098,H2L 4H9,0,"1,210",12030,502260282,4098 rue Rivard Montréal QC H2L 4H9,,,,
12051,4460,H2J 3G5,0,"5,140",48070,501058460,4460 av Christophe-Colomb Montréal QC H2J 3G5,,,,
20102,1125,H2J 1X9,0,250,760,502112901,1125 av du Mont-Royal E Montréal QC H2J 1X9,,,,
15762,4451,H2J 3K8,0,"1,230",12120,502854158,4451 rue de Brébeuf Montréal QC H2J 3K8,,,,
24586,4835,H2J 3W1,0,"1,240",12390,503246890,4835 rue Fabre Montréal QC H2J 3W1,,,,
216028,4298,H2J 3X1,0,"1,100",10940,502420093,4298 rue Marquette Montréal QC H2J 3X1,,,,
18564,4234,H2J 3H9,0,"2,740",26070,500959386,4234 rue de la Roche Montréal QC H2J 3H9,18564.0,1017596.0,146.0,rue De La Roche  (MTL)
13489,4543,H2J 2Z8,0,"1,010",10370,501780289,4543 rue Saint-André Montréal QC H2J 2Z8,,,,
25410,4571,H2J 3P6,0,"1,950",19030,502705408,4571 rue de Lanaudière Montréal QC H2J 3P6,,,,
18523,4266,H2J 2W7,0,910,9550,503062004,4266 rue Saint-Hubert Montréal QC H2J 2W7,,,,
20688,4644,H2J 3P7,0,"3,090",30300,500471377,4644 rue de Lanaudière Montréal QC H2J 3P7,,,,
257283,4440,H2J 2M9,0,"1,720",17250,501050522,4440 rue Rivard Montréal QC H2J 2M9,,,,
267913,4650,H2J 3P7,0,900,9220,500471386,4650 rue de Lanaudière Montréal QC H2J 3P7,,,,
19038,4683,H2J 3M8,0,630,5960,502675827,4683 rue Chambord Montréal QC H2J 3M8,,,,
182923,4273,H2J 3R7,0,680,6520,502586204,4273 rue Garnier Montréal QC H2J 3R7,,,,
16708,4377,H2J 3M5,0,"1,350",14100,500338379,4377 rue Chambord Montréal QC H2J 3M5,,,,
124023,4543,H2J 3E5,0,"2,100",20590,500709586,4543 rue Boyer Montréal QC H2J 3E5,,,,
22466,4290,H2J 3R5,0,770,7820,502368615,4290 rue Garnier Montréal QC H2J 3R5,22466.0,1029096.0,147.0,rue Garnier  (MTL)
208400,4585,H2J 3E5,0,940,9650,500708978,4585 rue Boyer Montréal QC H2J 3E5,,,,
17087,4066,H2L 3S2,0,"1,950",19210,500963458,4066 rue de Mentana Montréal QC H2L 3S2,17087.0,1016984.0,142.0,rue de Mentana  (MTL)
14739,4406,H2J 3B3,0,"2,190",21280,501289954,4406 rue de Mentana Montréal QC H2J 3B3,,,,
253567,4343,H2J 3G2,0,"1,300",13030,502582826,4343 av Christophe-Colomb Montréal QC H2J 3G2,,,,
8368,4066,H2L 4A8,0,410,3020,500796418,4066 rue Saint-Hubert Montréal QC H2L 4A8,,,,
10280,4306,H2J 3M2,0,250,880,502853032,4306 rue Chambord Montréal QC H2J 3M2,10280.0,1017955.0,146.0,rue Chambord  (MTL)
22730,4631,H2J 3M8,0,690,6720,502676523,4631 rue Chambord Montréal QC H2J 3M8,,,,
125592,813,H2J 1W9,0,"1,300",12830,500131051,813 av du Mont-Royal E Montréal QC H2J 1W9,,,,
183781,4284,H2H 2B1,0,"1,770",18810,501294492,4284 av de Lorimier Montréal QC H2H 2B1,,,,
183781,4284,H2H 2B1,0,960,10350,504549988,SERVICE-4284 av de Lorimier Montréal QC H2H 2B1,,,,
270797,4426,H2J 2Z1,0,"4,520",42030,504087399,4426 rue Saint-Christophe Montréal QC H2J 2Z1,,,,
23565,4660,H2H 1X1,0,"1,330",13590,500085864,4660 rue Cartier Montréal QC H2H 1X1,,,,
261788,4256,H2J 2P8,0,"1,180",12200,501829688,4256 rue Berri Montréal QC H2J 2P8,,,,
232098,4404,H2J 3P2,0,"1,150",11660,500338064,4404 rue de Lanaudière Montréal QC H2J 3P2,,,,
258675,4652,H2J 3M7,0,"2,980",28450,502674738,4652 rue Chambord Montréal QC H2J 3M7,,,,
16102,4244,H2J 3N9,0,"1,420",15100,500337342,4244 rue de Lanaudière Montréal QC H2J 3N9,,,,
17511,4394,H2J 2T8,0,590,5320,501827992,4394 av de Chateaubriand Montréal QC H2J 2T8,,,,
14349,4392,H2J 3B3,0,"1,200",12170,501289885,4392 rue de Mentana Montréal QC H2J 3B3,,,,
16408,4721,H2J 2V4,0,"1,590",15870,501407993,4721 rue Resther Montréal QC H2J 2V4,,,,
49923,804,H2J 1X1,0,780,7860,501446941,804 av du Mont-Royal E Montréal QC H2J 1X1,,,,
22933,4635,H2H 1Y2,0,"1,320",13540,500089168,4635 rue Chabot Montréal QC H2H 1Y2,,,,
245957,4731,H2J 2V4,0,640,6070,501407972,4731 rue Resther Montréal QC H2J 2V4,,,,
277618,4650,H2H 1Y3,0,820,8360,500088677,4650 rue Chabot Montréal QC H2H 1Y3,,,,
283622,4164,H2L 4H9,0,"1,080",10830,502261018,4164 rue Rivard Montréal QC H2L 4H9,,,,
166411,4416,H2J 3B3,0,"1,550",16200,500372213,4416 rue de Mentana Montréal QC H2J 3B3,,,,
108224,4569,H2J 2X4,0,750,7470,501263339,4569 rue Saint-Hubert Montréal QC H2J 2X4,,,,
267162,4272,H2J 3R5,0,"1,350",13460,502368532,4272 rue Garnier Montréal QC H2J 3R5,,,,
19311,4086,H2L 3S2,0,"1,340",13480,500963508,4086 rue de Mentana Montréal QC H2L 3S2,19311.0,1016992.0,142.0,rue de Mentana  (MTL)
11372,4408,H2J 3E1,0,"1,630",15750,502418309,4408 rue Boyer Montréal QC H2J 3E1,,,,
13848,4289,H2J 2M7,0,"1,570",15510,503071370,4289 rue Rivard Montréal QC H2J 2M7,,,,
17504,4071,H2L 4J1,0,830,8550,500794419,4071 rue Rivard Montréal QC H2L 4J1,,,,
270818,4399,H2J 3X7,0,"3,910",37430,500793094,4399 rue Marquette Montréal QC H2J 3X7,,,,
26482,718,H2J 1T5,0,630,5890,501407599,718 rue de Bienville Montréal QC H2J 1T5,,,,
246644,841,H2J 1P1,0,"1,600",16080,500130011,841 rue Gilford Montréal QC H2J 1P1,,,,
209768,4394,H2J 3X6,0,"2,230",22430,500793369,4394 rue Marquette Montréal QC H2J 3X6,,,,
15600,4567,H2H 1Z9,0,460,3650,500132135,4567 rue de Bordeaux Montréal QC H2H 1Z9,,,,
263129,4083,H2L 4J1,0,"1,280",12870,500794384,4083 rue Rivard Montréal QC H2L 4J1,,,,
19913,4457,H2H 1Z6,0,"2,830",26810,500340055,4457 rue de Bordeaux Montréal QC H2H 1Z6,,,,
269837,4268,H2J 2P8,0,"1,360",13760,501829719,4268 rue Berri Montréal QC H2J 2P8,,,,
263383,4846,H2J 3N1,0,"1,260",13030,502247853,4846 rue Chambord Montréal QC H2J 3N1,,,,
